,PSV,IF,IGL,LT,INC,ADP,VISl6a,DCO,VCO,ISN,KF,LC,LGd,LGv,LAV,APN,SUV,LPO,RT,AVP,VISpl2/3,AVPV,MA,BLAp,SG,SGN,BST,SPFp,SPVI,MPO,ENTm1,SUT,ENTm2,ACVII,NDB,V,NOT,VAL,VI,ENTm3,VM,VLPO,VPL,ENTm5,VPM,ZI,PARN,VISpl4,VISpl5,VISal2/3,ENTl,RSPagl2/3,VISl2/3,PO,GPe,POL,GPi,MGm,PS,DG-mo
VISpl2/3,1.6544643465725857e-07,3.061163014510772e-07,0.0006494802893612122,0.00013193389511423947,4.6363408613632195e-09,3.1757438150219267e-09,0.0019106257283343121,2.7682258981601817e-06,6.699823588417678e-06,5.419811345724645e-28,2.9650946139993804e-07,2.8331751136702387e-07,0.000521029222451716,0.0005540718177973712,1.742246181555112e-09,8.92678594463868e-05,3.806664251242463e-10,6.808694387064427e-08,8.922860224307371e-05,1.0433650995641546e-08,0.0015316044694647323,6.203387450639724e-06,8.750922341066974e-08,2.605918644096528e-06,3.092346674923023e-12,8.598448535932726e-05,3.2215680885969766e-07,2.9425608690790716e-06,5.615926297471589e-08,3.349585024487494e-08,2.2475067113122227e-05,2.037703469133226e-09,5.3176092734154876e-05,7.675411352589324e-12,1.8032971636565655e-05,1.8738108018917815e-10,0.0004559489521268691,2.3284295613340342e-06,9.759219541245201e-08,2.9523327379831484e-05,8.058682234164711e-07,1.3907557287784075e-05,1.4910529692021876e-05,4.23746465913082e-05,1.0284838219130458e-05,7.3375731445140734e-06,9.269915756315276e-07,0.0038113998218633743,0.0018977869901475356,0.0005463676386640689,7.588546395363592e-05,0.00033097824116025317,0.0014793346842949305,4.585408868817551e-06,5.540419492556117e-06,7.645549910286376e-05,1.2572042088446456e-06,3.1108654628299594e-05,7.358269604473288e-13,3.306372308228643e-05
AVPV,6.235208388410568e-08,0.0001610403735722006,7.936900295736213e-07,1.0643731029724815e-05,3.3313756372232766e-06,0.0008764213279408372,8.684868176575175e-07,2.1907722480246575e-06,1.1939133582452155e-06,2.0841019811690518e-08,4.2047618190373765e-07,5.367750760535056e-05,4.0004961096831123e-07,1.334431028651441e-06,3.845274695569565e-09,1.3650216897837842e-06,5.1567741984277185e-09,0.0004064069020198159,1.2233414685062145e-05,0.0013017533658826724,3.825853426040577e-07,0.0020682298856035744,1.540689430344447e-05,1.9416905032245602e-06,1.383077685699066e-06,9.72245394737393e-07,0.00026535669921959445,9.410059101612462e-06,1.5486570840658386e-08,0.0011578077952836736,8.437634921991152e-07,6.239399017626725e-06,4.136164807341672e-07,8.506031213576054e-06,0.00020928595059057655,8.646246575864201e-07,2.4428985011506594e-07,8.252600680654258e-07,2.7612521363577302e-08,3.3551442754639394e-07,8.812293616511578e-06,0.0009017831351305829,1.2961277958618714e-06,1.0006935418428643e-06,9.442802591941439e-08,3.214465595809654e-05,1.5393719364418131e-06,1.0618433731246099e-07,1.214721326630338e-06,2.366834948690127e-10,7.290293054533098e-07,3.264174353310628e-07,1.4817728039355684e-09,8.934194971306098e-08,1.0184338964967827e-06,2.2825899679049523e-06,4.034395581649666e-06,1.4026693129200216e-06,0.000735732481555729,4.334599966500766e-06
MA,2.691632779673328e-07,6.015561734815371e-05,8.863234013991486e-11,1.9389163577386963e-07,1.519159535503744e-06,2.279552549394814e-06,7.50486196572062e-08,5.311314502973804e-07,3.5464122055179266e-07,5.991682106172705e-07,2.375827804706043e-06,1.6755836161321363e-06,4.931938021407774e-08,2.0970517805636104e-07,1.8851840067348677e-09,4.4295144033927043e-07,1.617252966802437e-10,0.00016269642996440172,3.9096929989870025e-05,6.051775919964421e-06,5.510838938051646e-07,3.4621108632268706e-06,0.0008576838893484711,8.661062612828283e-05,2.9758363713498634e-06,9.965328218173265e-09,5.8139880705777776e-05,5.323575747406641e-06,1.1098635419048819e-07,8.740538883035057e-06,1.0378544869217634e-06,7.832891229250168e-06,1.5395913018311294e-06,6.434871485658552e-07,0.00025344539341587793,2.8168416939842534e-06,1.870464118061536e-07,2.28752440319017e-06,5.180945351761382e-07,5.794440446981674e-07,2.226523011460881e-05,1.0023475873735927e-05,1.9008527799630216e-06,5.304246791780807e-07,6.166508975846063e-08,2.0952068934317166e-05,5.131970763376856e-06,1.3747135676304094e-07,1.7828102174768096e-07,3.049686407460353e-08,1.1147039196315896e-05,1.4510069915279419e-08,5.895144884256631e-11,2.716929414813223e-07,2.696698905303654e-05,8.96858278033999e-07,3.028433106719107e-05,2.3565298338021744e-07,1.801580849469827e-05,2.6904089369723637e-06
BLAp,3.493431299580275e-08,8.257941108242762e-06,9.299760976876847e-08,6.178590198647702e-06,9.330285538806572e-08,0.0007349000108808285,2.9752452278656234e-05,8.458105884472962e-07,7.064469251873851e-07,1.3678251670697788e-07,7.026381622625471e-08,4.4166454639490293e-07,1.874511505812038e-08,4.07159674398149e-06,1.1398426627227294e-09,1.875708781531549e-07,1.3875723662765126e-10,0.0001744833633076141,1.2591510573410884e-05,5.7607249358045245e-05,2.3693582170868972e-05,8.528028126996325e-05,0.00021723563605148183,0.0006853789663132243,1.4418607349634685e-08,9.608564383510152e-08,0.0010052019016998062,2.5636639029276737e-06,1.5181800663629124e-08,0.00041723711945155075,2.686961940578183e-05,6.563592496113386e-07,6.970331811227465e-05,6.297092932334142e-07,0.00012595293912484712,2.8156893824470047e-07,2.128716140046711e-07,2.190643888153354e-08,0.0,7.158859410979171e-05,8.390322386513107e-07,6.293462320384541e-05,6.557412565968148e-08,7.249771402042257e-05,6.3700381988328e-08,7.695609249766903e-06,3.5167355854855014e-07,1.4672994531362979e-05,1.8026873160382075e-05,2.322939545781982e-06,0.00010890633949960236,1.8034094892823252e-06,3.990999733507198e-06,1.1840442608080935e-07,7.510664061631704e-05,9.567151881678024e-07,2.1334381731722224e-05,4.7607944900376953e-07,0.0002912710806393448,1.8677006209042335e-05
SG,5.478320462160703e-07,0.00039638951934693365,3.989983828734312e-07,4.7497466239598154e-07,0.0001897433504660285,1.5065871512752967e-05,1.0644916189867184e-06,2.0535305724116309e-07,6.566023687945365e-07,2.19762729128061e-06,1.0074669587839533e-05,0.0002971877234722978,2.0772879886841563e-07,7.044716212393992e-07,3.9592895439375395e-06,8.748437636380968e-06,2.520154859358941e-06,0.0002275678895519348,5.444656857582701e-05,0.00011972082046341757,4.0480689689120164e-07,1.2784923531673226e-05,5.72052711932845e-05,3.8558283172762596e-07,0.0006795001163877781,1.0640498754248358e-06,2.040161073752987e-05,3.729573190296888e-05,1.494823603490312e-07,7.481482022755056e-05,8.465078536541102e-07,1.7282256775515728e-05,6.128430507646259e-07,1.4633289811622004e-05,0.0006046929285343165,6.0560626464996695e-06,1.725722872888117e-06,6.475381878678786e-06,3.079153071465508e-05,3.3546889139652066e-07,8.921020467004845e-05,0.00010250656519237077,2.0073688769784956e-06,7.777787714331143e-07,1.7033206608430884e-07,3.759878647532523e-05,4.294157338528922e-06,1.2729511196895611e-08,3.951351841742742e-07,1.3912487416396815e-07,2.4103353356326303e-06,5.591156482823441e-07,1.7115695885731345e-07,3.6964604244447124e-07,7.169600248102076e-07,8.065396393373535e-06,2.2342817357239085e-06,1.2712264601493273e-06,3.9504072517851065e-05,2.880509003708691e-06
SGN,3.203272493228338e-08,4.649624149068381e-07,1.9132844682407074e-05,4.266945383876116e-05,8.337157417763552e-06,5.729476796950949e-18,0.00024387256248600876,4.28794280290256e-07,1.542331075957599e-07,3.271753405479148e-20,3.5899324449730946e-08,5.005337105793176e-07,0.00020189400142005484,6.607404817743503e-05,5.140001909853511e-08,5.674942343696027e-05,1.5795185729081736e-08,6.959349315412057e-07,0.00025530637985714965,8.280326003724676e-08,7.5306142362014735e-06,7.427126897361134e-07,7.928426521198576e-07,8.50979864494164e-06,1.7265168575744577e-06,0.002212368772490176,9.157558045193124e-07,0.0001389725107477374,4.190960799147662e-09,2.41641854094941e-07,3.240786213112139e-06,8.699451054121979e-08,6.353697941602196e-07,9.105693518478145e-09,1.142887928489967e-05,1.2910039468625865e-08,5.4647394423218696e-05,1.6598826384304457e-06,1.9764962054616433e-07,4.236566396737487e-08,3.8438132130575355e-06,3.8524283227880725e-06,0.0001922573214661678,1.57129783808424e-08,0.00013914061443130694,8.070600681858772e-05,9.444278818676067e-09,2.9949478101273355e-05,2.2642869265660942e-05,0.0001375965583871564,2.953719950744221e-06,7.4122377344142735e-06,0.00014721338160183982,0.0001164898486545963,0.00012226528044113224,0.0005331521763624124,1.1067495854535357e-05,0.0008744588332348218,4.429531026932873e-09,1.432132248035952e-05
BST,1.7950722718309107e-07,0.00011507120703234176,3.849519257123715e-06,4.383124238954225e-06,4.466486487177414e-06,0.0003678118630542416,3.028618429334026e-07,2.0679766614392644e-06,3.164999753504126e-06,1.16108722777266e-06,3.2177062324960037e-06,1.6639734498055016e-05,9.515223368830225e-07,6.02848070662018e-06,1.0602666776127597e-07,1.8736568868843423e-06,4.700641435131954e-08,0.00039833954673213336,8.033272530028388e-05,0.0001600338841706983,2.499140877006488e-06,0.00021343356730922457,3.225345718944394e-05,6.179126142983769e-05,1.6913520784471007e-06,1.3774068087865625e-07,0.000964998238110927,2.2697803770065374e-05,2.894339529718419e-07,0.00033313914163804356,5.133131846108977e-06,2.003013325416318e-05,9.18554768758399e-06,8.014624890504698e-06,0.0001164310213111006,3.820862893739926e-06,3.3195689129601135e-07,2.3452998872754778e-05,2.3671304874242526e-08,1.1783341113655907e-05,2.362028819955066e-05,0.00017254027337757643,5.47215490329487e-06,1.4172771598875794e-05,2.09385713030684e-06,4.943895340787028e-05,7.575538524405032e-06,5.133903235713692e-07,2.463415406703039e-06,2.7865834329653616e-08,7.04290213090299e-06,3.9773434398583616e-07,1.2415413747230276e-08,4.0218024629752255e-06,5.696062169849772e-05,3.278767841881298e-06,5.0234037652946205e-05,3.0333787966060997e-06,0.00032256673956841637,1.0295273228901798e-05
SPFp,1.652245265358233e-06,1.789362054799381e-06,6.466048248424592e-07,2.5641914310654044e-06,1.544987170545072e-06,6.671623404869938e-12,8.412021929777548e-07,1.4568787375356133e-06,7.33491011063462e-07,2.6783773395167823e-09,9.805196192532682e-07,5.9246070352250135e-08,5.330368332933101e-07,8.617801324566715e-07,4.058194907637185e-08,1.992756217313984e-06,9.663977741335008e-10,1.1248344147771532e-07,0.00024077204544376983,3.7190871457840537e-09,1.5383441657323897e-07,1.982700656481275e-06,2.552125192000404e-06,3.799741908097132e-07,3.610382720126896e-08,5.992910382336908e-06,8.080213225050152e-07,5.162835116524851e-05,2.0180716187006246e-08,2.5659717644716286e-07,5.6747293300041635e-06,1.5593679850983027e-06,1.8764673556164109e-06,2.6232268907984114e-08,4.1536765598254644e-05,6.815119742647324e-08,2.95431681798334e-06,6.277036893233997e-05,9.891737492058466e-09,7.528970815622346e-08,4.708400595263036e-05,1.8639102573490997e-05,0.0006319316770793248,1.4979884074359972e-08,0.0007751242808639673,1.6536556654836154e-05,1.9331573873638262e-08,1.3499691428962643e-07,1.6720750558163656e-07,1.1637368849753205e-07,4.75011465314885e-06,3.7559621869607457e-07,5.176561352944233e-08,0.00041498499083973434,0.00029956301373935945,4.707089734477567e-06,2.4285250734705343e-05,0.00014845114643705936,1.48396371383112e-07,2.6060425743701166e-05
SPVI,0.000386183492189021,6.750410404857266e-07,2.154083822869958e-06,1.8976979459059887e-06,1.7627810467988622e-05,9.078585975802316e-07,5.656765614684366e-10,1.4104800388923398e-05,1.475416689332353e-05,0.0005493293218445476,0.0004015293998226118,4.255686767390645e-05,3.148626337698383e-07,9.232724993937309e-07,4.196634759538693e-05,9.446021470128087e-05,1.3054826325358049e-05,1.9902833780391828e-06,1.066792649105622e-06,2.144118968838089e-06,5.532307548098929e-08,3.8539830129270425e-06,3.3448342631821255e-07,2.3505344193201947e-08,4.3253677300723414e-06,8.731583709144453e-06,7.017998032302081e-07,0.00014623767611212098,0.0006386524984602799,1.2376677001090211e-06,1.0923209665140712e-06,0.00028228082406119416,2.5003719448383514e-07,0.00031910804533781035,8.409594946652182e-06,0.0002227841323941444,1.060533978087694e-06,1.0814818594553774e-05,2.0179588078943277e-05,1.712409222172669e-08,1.236905348982242e-05,3.5929119521240265e-06,5.080052208529521e-05,2.023628609260474e-08,8.891868205510238e-05,6.268589808884461e-05,0.000577556326686463,5.033554332089672e-11,2.8923584371840334e-09,2.6435771696942526e-09,3.043964314493094e-07,1.928925839103221e-08,1.6056424808313357e-09,6.831615440024204e-05,5.203948273591445e-07,8.571393412912432e-05,1.7035598172920126e-06,8.451333555542991e-05,2.5233000385121584e-06,3.323226636323341e-06
MPO,4.538332697519956e-08,0.0002125137509066843,2.4318592276593774e-06,1.910594312545525e-05,5.6478693640496006e-06,0.0006738888401641393,1.1309877286219066e-06,9.17634393540239e-07,5.434232150210346e-07,3.268855734223283e-08,5.261443390672501e-07,6.299634847067341e-05,1.1602358539725584e-06,2.8742629029572383e-06,1.0162481563050945e-08,3.401175078241681e-06,1.2357255684443436e-08,0.00047876750999346007,1.979229778965113e-05,0.001032729512494292,6.360549444765319e-07,0.0008820830183313137,2.5580531708808153e-05,3.907335234118322e-06,2.08868740002979e-06,3.0146563204573305e-06,0.00028685676303882293,1.5823290450612825e-05,2.676523146335125e-08,0.0010088026234786568,5.519058358636062e-07,7.815019267999785e-06,6.467861289773214e-07,9.789634056523715e-06,0.0002431788524384529,1.143184979079621e-06,4.881738035608541e-07,1.7808583982610884e-06,3.3582117979327486e-08,5.810346824845081e-07,1.4668840114761753e-05,0.0007543312262820313,2.4684135650493404e-06,1.713688350186631e-06,3.2208196862077057e-07,4.685297470968337e-05,1.952961812324873e-06,1.854123387674184e-07,2.291365425315176e-06,1.2796260740533233e-09,1.2487508009655458e-06,4.216057650896229e-07,3.816904054594634e-09,4.0214368408876005e-07,1.7413214849451665e-06,5.987147362812692e-06,6.96883032506835e-06,4.215814661129826e-06,0.0006811517142896127,3.555960165076824e-06
ENTm1,1.2747429668187154e-08,1.3238419439287589e-06,8.02744090507747e-06,1.609954828960184e-05,2.4831948143623555e-08,5.54900859456724e-06,0.00018358170662216114,2.2660972978302935e-06,1.0498269681959214e-06,0.0,8.030336134412159e-09,5.342092297747542e-07,7.085320416725083e-06,1.3972353513856974e-05,2.2352284667902097e-08,2.5877807017812018e-06,2.2587864269375594e-07,1.0810447031279552e-05,1.3490693849883254e-05,1.3560557837289914e-05,0.0001999504005707981,5.457779093844896e-06,4.152677811892278e-05,0.00017867483462178152,1.6687955009959125e-08,1.6044136205018216e-05,5.861130914161007e-05,8.537456585279706e-06,3.8289912524150075e-08,1.0526670227403503e-05,0.0003665000284255098,3.3169066240338928e-09,0.0006309155611484411,0.0,5.1598946380484324e-05,7.538889441343457e-10,2.4142766815220013e-06,1.2661933401609534e-06,1.1127449842466383e-07,0.0005629817130453681,2.876544273345195e-06,1.7893638332317617e-05,4.097948039702224e-06,0.0006156028160863064,1.5388738814292852e-06,5.908344938406618e-06,1.7408833832606848e-08,0.0001014409201202914,0.0001787426339038427,9.050931121910613e-05,0.00044875830942789656,5.831634183081452e-05,9.966307441145792e-05,5.058375641336914e-06,7.778777714022694e-06,1.9441969244425587e-05,1.1537403352274213e-06,6.634384904480755e-06,6.836493945044687e-06,0.0002212682481446681
SUT,0.00035619614530927793,3.1082513688350244e-05,3.5442231664444977e-06,2.71031472750626e-05,0.00014634054986639895,1.0336514414867945e-05,1.186232908207187e-08,0.000360460195969748,0.00016442831479839185,8.879292389269694e-05,0.0008909581817331261,0.00031331882446006373,8.237457380928653e-07,3.8351547074887705e-06,0.00015819322331163234,4.545095988655298e-05,0.00010995956355201706,2.0162679416264552e-05,4.247081350560157e-06,1.9241521164170157e-05,4.759974092344208e-08,2.5763677370078692e-05,6.168835562758405e-06,2.8170785433917703e-07,6.65109709194781e-05,4.5252062820033944e-05,1.112566529338117e-05,0.00020934780705553514,4.164132410989582e-05,1.3359994679080062e-05,9.033276912928115e-07,0.000747211946871764,1.930900595821055e-07,0.00024823674214637695,1.77775613302587e-05,0.00028705450505559817,4.874290217152056e-06,1.1058817641788072e-05,9.675989776656722e-05,1.1290271226718216e-08,4.235170494917357e-05,1.8919194530517596e-05,3.9850431769448556e-05,9.81949150117162e-09,0.00011728737251427461,7.875666290199833e-05,0.00012344085595411924,3.173142375892135e-10,4.709974501536095e-09,1.8960527578250106e-09,3.603476953697385e-07,5.2160419846590614e-08,2.4595422567884416e-09,4.247998534695021e-05,5.269716227968496e-06,7.936221330467684e-05,1.3783757248814211e-05,6.780130230267826e-05,3.0470669691633777e-05,2.7996832965178912e-06
ENTm2,1.4756892777722213e-08,1.5881608846920127e-06,9.10548790530021e-06,1.9705065845927416e-05,3.350847931105297e-08,6.014386569168553e-06,0.00020649348045444714,2.7718191557742055e-06,1.1251354184294798e-06,0.0,8.543373022799074e-09,5.512516572016437e-07,8.128586739024316e-06,1.702570742685199e-05,2.3044785385251522e-08,2.851799050258027e-06,2.440027861014466e-07,1.1800312400610652e-05,1.682627853782512e-05,1.8636333990476266e-05,0.0002077164214587628,6.372849830633315e-06,4.2577481786283546e-05,0.00018060377067382187,1.7242639804037507e-08,2.098843307108605e-05,6.071288738876976e-05,1.0436695456420755e-05,3.9736305559518056e-08,1.3857947259472413e-05,0.0003562154226476831,3.473496408195808e-09,0.000618280803216057,0.0,5.3943925664425084e-05,9.559192112966165e-10,2.7000180895111474e-06,1.6634674356302867e-06,1.148388100801878e-07,0.0005617230573235373,3.779710456382411e-06,2.154470922147985e-05,5.110949076501023e-06,0.0006294309964164644,1.9194395314330754e-06,7.499522897543065e-06,2.091409488753343e-08,0.00010396186812801547,0.00018550024963663204,9.847550741373429e-05,0.00046362682740380494,6.0222328635320956e-05,0.00010567908834398399,6.250844923152943e-06,8.643302287300726e-06,2.427064023283362e-05,1.27319726426131e-06,8.309776253942282e-06,6.890685114979266e-06,0.0002191085643172019
ACVII,2.84850119380869e-05,5.480759251078646e-07,8.533251699106132e-09,1.6220236099574673e-07,6.356014317541203e-05,1.7963012289318814e-08,5.304447750463843e-11,7.631177919652703e-07,6.922085586246874e-07,0.00024749052491075343,8.647035033274963e-05,3.0189964965387853e-05,8.511243736126715e-09,2.4413939320045033e-08,7.207899310198907e-05,9.546895745627115e-06,2.514400554908735e-05,1.400606362216415e-07,7.518547407496401e-08,5.369876290091098e-08,1.6961236554911263e-08,8.940582264296522e-08,1.1913744060518569e-07,4.830658820033635e-10,1.4267918258019069e-05,1.5301281217072505e-07,1.885859709519212e-08,7.4553125818083864e-06,2.213308825054347e-05,3.3353426138736464e-08,1.2180323538065653e-07,0.0005088378161965405,4.653803324820288e-08,0.0015787744038161613,2.0750993830747407e-06,0.0005846506887900401,8.482508623003369e-08,1.5008791174250545e-06,0.00044952728566856516,3.0134728120081735e-09,1.742907613366045e-06,2.0629356108950687e-07,1.1488307562821919e-06,5.199661682296707e-09,4.682955917880781e-07,1.648878621392729e-06,0.00043213275843591027,1.0158924717430314e-11,1.0105647740932849e-09,5.136573270142071e-10,2.9523366312510857e-08,3.830227659011815e-09,1.1076333960921204e-10,8.100196398715173e-07,5.363597292372934e-08,1.5774860795163883e-06,1.6558860395691094e-07,4.0539667013244197e-07,2.945571434465692e-08,9.881114749274643e-07
NDB,1.4820313743152357e-08,0.00013365817808921158,4.380448301439531e-07,7.746481404814226e-06,1.6408188640423684e-06,0.00021845633234120887,1.995776617414617e-06,4.806460948548364e-07,4.7333431455887895e-07,4.1923134016716287e-07,4.62454667543525e-08,5.8297852483199476e-06,3.972475818244142e-07,2.6491099679201234e-06,1.095070188710223e-08,1.0392889209579826e-07,2.713602048758056e-08,0.0002979491976132782,2.5008023325857967e-05,0.00020159226294852586,1.0705782902001593e-05,0.0001289667336831295,0.0005528003754941321,3.795524863355982e-05,2.755602348269904e-06,2.2080550486015544e-08,9.864235553621251e-05,1.1401666503784163e-06,1.1617485164935762e-08,0.00020274478122699069,1.608125041940355e-05,3.721135197330324e-07,4.001750114013548e-05,1.0841047414470401e-08,0.0004500267715844163,5.552600338630919e-08,1.4580917843749833e-07,8.523990169705186e-07,1.8623573933656008e-07,4.9722002812405815e-05,1.3900405747224345e-05,0.0001753129095420813,1.7132651787676428e-07,5.849568860801616e-05,1.7453177897280994e-08,2.3536381167198227e-05,1.4749682482876256e-07,2.495423081911668e-06,1.4298969210694321e-05,1.9091323878045665e-08,3.910399425605124e-05,2.778814694386866e-06,5.674698224202426e-08,1.9802525054904437e-08,1.8603040928719633e-06,9.163000628864993e-08,2.2075134722479085e-06,3.3086205360038195e-08,0.00022760455833034107,2.079904041815492e-05
V,0.0005621826187535873,8.146239730004646e-06,1.6342943498155707e-06,1.5584834499952107e-05,0.0002427024403980557,1.1028402467585431e-06,1.371443542163082e-09,0.0007380766110737,0.00037838578116642247,0.0001111740027881707,0.0014376057996571972,0.0004166220457611946,7.645862765793388e-07,2.362855466689012e-06,0.0003654349197492059,5.8253246810946754e-05,0.0002458036186295734,5.617048369575981e-06,4.6571898833527485e-06,2.8494942988801213e-06,6.681420555220825e-08,3.671706517290217e-06,3.553946941904267e-06,1.0925993477368547e-07,9.286345345313838e-05,4.500364020005052e-05,2.740363179533764e-06,0.0002624344877978478,7.466567269090355e-05,1.9876509283377365e-06,1.254230264596778e-06,0.0009050476433425268,2.3062648683887708e-07,0.00038805141228099644,8.556235981156432e-06,0.00038316859524707567,5.407515217824695e-06,1.4964517307292864e-05,0.0001765213114027124,8.541527948698597e-09,5.261788320911848e-05,4.004335294167866e-06,6.585079649397447e-05,1.4616072585039153e-09,0.00017035019198265045,9.895659878383743e-05,0.00018230892409836126,4.5896417485398635e-11,7.45135525458285e-10,6.488922966549402e-10,3.712893001151092e-07,5.297957868067089e-08,1.241846715259565e-09,5.67345599621136e-05,3.156656018704211e-06,8.781838658251545e-05,6.433365400743801e-06,7.659005653402689e-05,3.388730453453695e-06,3.590363772404243e-06
NOT,3.4761528557678104e-06,1.2488266769233939e-05,0.00030250312529982577,0.00011161450597326222,9.21698133285367e-05,6.2919741743310075e-06,7.318952998295122e-08,4.08471056622745e-06,1.3953435348121891e-06,2.4082778425811803e-05,1.805552108279077e-05,3.244710175025734e-05,0.00011309407212950269,0.00042234307535811384,1.8061715957392666e-07,0.00034878565943713245,5.34329613329876e-07,1.2722718050373443e-05,3.311555261521703e-05,2.142750833904942e-05,9.091998117395166e-08,5.9211792312042195e-06,1.2133069478616892e-06,1.368094820049062e-07,7.469904677970699e-06,7.200900100817296e-05,9.230452384623598e-06,0.00021214848797688506,1.1053642136234816e-06,1.5791850857573653e-05,1.0087407261132071e-06,5.314371262102835e-05,2.0932061545940818e-07,3.174402701219821e-05,1.704513962713659e-05,1.0362350166869749e-05,0.000671107104942057,3.063811915000665e-05,5.659738080771307e-06,2.148934159313244e-09,6.707503692920799e-05,1.4854523106235568e-05,5.26870407776796e-05,3.333325275335536e-09,1.756544961350449e-05,0.00017560688335817879,2.4427377217482675e-05,1.2354223494012461e-08,1.6971225253297972e-07,1.1139499295970998e-07,2.0221759287215692e-07,1.0739918204174741e-06,1.0172507637895139e-07,7.924860281323452e-05,4.76894683873589e-06,0.00017514842759135956,1.0092504247356573e-05,7.59258173509651e-05,7.832959948347704e-06,2.2785297083071732e-05
VAL,2.558496101980884e-06,3.0961969988931577e-06,1.1310880066802623e-05,2.9110305233209074e-06,1.3308741188481603e-05,5.338642533718924e-07,6.414734372439143e-06,1.1177740098885388e-06,9.362105457333889e-07,5.585409194714792e-07,2.9374881590673884e-06,5.652752889780368e-06,4.728376479789204e-06,1.2821422535526729e-05,2.0694042266593876e-08,8.988921172484716e-06,2.0407601922622632e-07,5.189390180996732e-06,0.0004436607566392245,8.59185500868269e-07,5.889476873118752e-06,3.410026697642506e-07,2.0578885664579908e-06,3.954486449056342e-06,1.1164493760991858e-06,1.998013391501472e-06,2.16705359746551e-05,5.485271735854393e-05,1.0907820797494616e-07,1.2587327553867297e-06,2.8813226791905003e-06,5.498741588774979e-06,2.7798683824359112e-06,6.177026879211809e-06,6.004362534668493e-06,7.090514622432317e-07,1.24721998316512e-06,0.0009234737880272237,7.345844511428257e-08,2.131129185635942e-06,0.0004554050138218843,1.0011724895643318e-06,0.0002509370643063983,7.646332474678425e-06,0.00017515546325087408,3.812072631308663e-05,1.4132769045698587e-06,2.322123427231778e-06,8.766324670579015e-06,5.116376153694967e-06,4.5101849446427236e-06,5.381880946023955e-05,1.3857463771806763e-06,0.0003370462595006625,9.218631330852408e-05,1.5856340284315162e-05,6.854286529744644e-05,1.1073254984311006e-05,2.6004144107223184e-06,5.614580539414373e-06
VI,3.81297647916024e-05,6.792508976049432e-05,4.29015163098947e-06,1.7272808374576465e-05,0.0004048410820435786,4.284856960619266e-05,1.4757111240891585e-07,2.3809952596606517e-05,1.1923512236345148e-05,0.0001677720334307049,0.00023349550459073737,0.0007799213310719114,7.220379397378476e-07,3.7039559036060816e-06,0.0005616507345391294,6.257726753691461e-05,0.0004285434518720096,6.316766677333301e-05,1.2488835328475507e-05,4.338757024106838e-05,1.2519705169636572e-07,3.8120971594909305e-05,1.0458257314933618e-05,6.345084193487969e-07,0.0004276039827786995,2.699865190988642e-06,2.6756638469092167e-05,6.167559682632115e-05,5.1637051798057685e-05,3.777541159071768e-05,3.865083997237082e-07,0.00010268588370055202,2.0869761886965765e-07,0.0002068624281797994,9.392785503687447e-05,7.216400017098002e-05,4.57629141471033e-06,2.5732315129989093e-05,0.0007435959002361337,6.406837272366064e-08,5.570326722265623e-05,5.646374321725543e-05,2.4290447226894427e-05,1.0801423262893919e-07,1.9910965178736597e-06,4.533693474021295e-05,0.00015475897492910285,3.72736658032744e-08,2.377423186128769e-07,6.943215875314303e-09,5.029282729582265e-07,4.3968344662592636e-07,9.654499131087734e-09,9.997319658860431e-06,8.728174979578296e-07,2.0056287339180694e-05,5.2723565239008675e-06,7.504922123088707e-06,8.186562265652166e-05,2.426665476563249e-06
ENTm3,1.4400560228353354e-08,1.675884433948324e-06,9.58810670778958e-06,1.914339099875673e-05,4.222264796865109e-08,6.852706292445396e-06,0.00019725920670552024,3.1539752120192366e-06,1.2214481609456327e-06,0.0,6.607444217599625e-09,4.603602945275493e-07,8.037724322425046e-06,1.8640276552343503e-05,1.6673804994931416e-08,2.7303564411460454e-06,1.959596318591316e-07,1.270719681113566e-05,1.7896749765941074e-05,2.3399240820719964e-05,0.00020145420282759128,8.2904274843634e-06,3.838100878920687e-05,0.00017137800894982916,1.2497093428041224e-08,2.0375831765800418e-05,5.9351100044310355e-05,9.687937744419644e-06,3.4940715149893505e-08,1.7367311451411256e-05,0.00035183594377572103,2.5247270296580113e-09,0.0006146574939052464,0.0,5.671709053667634e-05,8.679860293621014e-10,2.80059808536937e-06,1.7394063548843013e-06,8.147916710627261e-08,0.0005731083816214331,4.2482311857796246e-06,2.6215195880790553e-05,4.842967305826608e-06,0.0006560007404334264,1.8066072729141638e-06,8.320638394579228e-06,2.335992647467139e-08,9.908626872530669e-05,0.00018170955373456683,8.79241631791328e-05,0.0004345277634899771,5.50885413685086e-05,9.781903584874519e-05,5.845411084527091e-06,7.812526627419689e-06,2.2912633652139748e-05,1.115991466958183e-06,7.838292201691239e-06,6.856536979448908e-06,0.00022006784294472065
