,PSV,IF,IGL,LT,INC,ADP,VISl6a,DCO,VCO,ISN,KF,LC,LGd,LGv,LAV,APN,SUV,LPO,RT,AVP,VISpl2/3,AVPV,MA,BLAp,SG,SGN,BST,SPFp,SPVI,MPO,ENTm1,SUT,ENTm2,ACVII,NDB,V,NOT,VAL,VI,ENTm3,VM,VLPO,VPL,ENTm5,VPM,ZI,PARN,VISpl4,VISpl5,VISal2/3,ENTl,RSPagl2/3,VISl2/3,PO,GPe,POL,GPi,MGm,PS,DG-mo
KF,66.6231394002615,0.05164819766316941,0.010264107899118384,0.02382726883399549,3.0084478025867947,0.021897162243840883,1.3313141283107568e-07,92.41626417181524,86.40377036221759,0.16683106895479627,40.63674329964508,0.663944715125802,0.018137166836123573,0.0830194521665449,21.51399285447414,6.7643914623478745,17.30740509882696,0.35410406710790526,0.512401139481683,0.04845731480137146,0.0025321942521637658,0.15289478753683797,0.09490700892441166,0.011824270203487785,0.13584110289688633,0.25751950428713216,0.600194794878936,3.8822118446559735,17.080615945000357,0.21081089070262526,0.24808269706649025,25.622548713224383,0.04795207429742206,0.11401355580775423,0.5507739690030978,15.814076740507963,0.057205435277010545,1.593481381959359,0.6606172024933465,0.0016915031852213964,5.508624862756296,0.04020829556276754,4.505161947811194,2.864972165657174e-06,27.461687735699456,14.986404807740389,47.017763807793635,1.9329044992051174e-10,4.4221693459903763e-07,1.305299471511506e-05,0.30682177083728174,0.003926687939913467,3.909003128959777e-06,7.6408279984600345,0.6048783069443738,0.6652528058457938,0.31583157660695405,0.889043774686834,0.07386107532382438,1.6219223503010909
LC,0.040870382087865136,0.0651806206485875,0.0010975367050699704,0.001498780222153712,0.03526173539134843,0.07349644068957932,0.00015505865711816947,0.015455111542441047,0.019902658564141223,0.007046220661463005,0.05073171652131566,0.15903245391965112,0.0032698789972858446,0.007106170879402884,0.003143948391854814,0.07323516106212037,0.010755069319218612,0.5087271563920629,0.15687921202103847,0.03140846012646897,0.0001933199739757795,0.0897778658278151,0.040750782462232904,0.012879480262966576,0.012966707044856862,0.010200868026755966,1.1888284657579118,0.07316886755204621,0.006728628972750981,0.2201551757236729,0.06813139686332387,0.21382542029433674,0.01747951828386257,0.0027880753441984476,0.6862294292343308,0.5537507457330518,0.00570392535557371,0.017885488472762053,0.001217105494527201,0.0011144301289723398,0.24659758457086484,0.029985262210605084,0.0131782398872262,0.00047720986607298186,0.012815345937224948,0.6860068644303123,0.9914109696191294,2.2604345574958934e-07,5.653350347917686e-05,1.4654455079902782e-05,0.3168413465280038,0.0014026738170101305,2.748562474026212e-05,0.04578905198890016,0.08729553915103033,0.022862484621077497,0.05872767612496719,0.013213215109802463,0.27629908932626185,0.26697007052412797
LGd,0.013680836318868177,0.0021741856421472125,0.54558308337086,0.03234526427103185,0.03315253133787306,1.1312558579241168e-12,112.02464883480552,0.05764129758151965,0.08178060792129581,6.960746142138727e-13,0.0003789761428700582,0.00034898094735258774,465.33769763043443,11.582504020678783,0.0007976783805704363,4.708549797277101,0.0002750294202891564,0.019762346679935157,203.67485108794938,0.00033171746241623625,1.4915347337213256,0.00799387841679199,0.017616965075822492,0.2451302327190812,0.001240658228100681,16.382241304942394,0.10583576310429217,1.1839055706894164,0.012321286520317831,0.00869108996268249,0.26877207575959833,0.0018895469802529487,0.10448626706051228,5.079846831920985e-07,0.6308229899988675,0.00024343277770195435,2.880885929851998,0.1772095890026872,0.0002703775321321641,0.015356061232746226,0.1575916792710638,0.015427962206770913,11.649992655023153,0.4233987745725476,30.08646315394396,7.77796196914551,0.0041982589287286425,2.8504832459989147,6.711695707881249,81.84665297312277,3.642910749285528,0.7781579675793797,157.52005866448292,9.683564755827476,12.875728119618975,4.42282001453015,0.27782838676129074,11.94154888863946,1.8780694228297173e-05,8.45528163854957
LGv,0.35912268503462114,0.006583677071097184,0.1140505798380869,0.0623670481131505,0.11069424999883525,5.716715151366139e-15,18.153450511205804,0.15493201187830483,0.350721586103403,2.096047998865929e-11,0.001020383111271964,0.0019447485145864141,75.84346446979625,1.8696717520945405,0.0037582958932761644,1.3934437024185187,0.0006526086554410136,0.09481319454509687,89.620843296159,5.5301368328252875e-06,0.2620386238669929,0.03707889830064149,0.11512283132072536,0.01634626445984187,2.0672112941973327e-05,2.555420552638639,0.4729840227447925,7.662260079425773,0.3286202781444565,0.06359866099422071,1.3496473387794767,0.017734305393025864,0.24864810726333084,6.350974648344345e-09,2.7421999482451445,0.0013537250186858901,0.45455045107698944,0.060101488863038094,4.472641125499639e-06,0.015037417202957405,0.14736080402334104,0.11388406384000835,66.36626879295578,0.08179481249286497,118.50200851128584,38.21421089782161,0.1037655950950815,0.45762160874454644,1.1016938534764031,13.119074705823039,4.127467722541441,0.09130298741747282,25.296561184974685,5.203352061565386,49.622517786005105,1.5504664007405067,1.7801727837968324,60.61721123653282,0.0001143509464636754,10.056170339390052
LAV,9.502454872437674,0.045994095842298285,0.0029739354153637695,0.005174339380804473,3.7205793939489475,0.0068532598419491835,8.015612476428314e-05,4.537273384074194,5.344167245533623,0.5477448924655418,5.584184539788329,0.3777547095056455,0.021910480515600676,0.02725377339304684,132.22470458431368,4.705041222292514,22.97279590766085,0.09673558681774941,1.0177014647388871,0.006584208290369252,0.013157417181653872,0.0335715103834848,0.039676930857577966,0.0011733068871335626,0.11133463977302258,0.10115203170893856,0.09945616542683385,1.327621564169696,38.17466095882615,0.04129178343892221,1.091113056408512,3.2732351500215744,0.37277395099233007,0.11189421928090366,2.842558519029385,5.293671382889904,0.022186646980063483,3.7237330400897606,12.1061263514418,0.007657129508380285,7.106590381313702,0.03520815988447312,9.973561445319678,0.002595642445236687,1.1642214566061013,7.9950980852322715,107.86451166780803,1.8769369371099688e-06,8.377221902097105e-05,1.9523810500417183e-06,1.0433982387713987,0.02548623234069047,1.116918848172643e-06,4.146493395950712,0.05305344056399678,0.2076052290394203,0.05880450711368072,0.2789466322534957,0.018362403624423655,9.412505049406729
APN,4.112463942142824,0.9196687947800102,3.0273905573934945,0.5693103750964487,11.09766514521259,0.3187264197052172,0.029890598656676048,0.8569500593440785,1.1984495242484197,0.05578664396733355,2.456315007914457,0.3569555632529695,10.272597627217108,23.98683085158526,0.19218925885945876,529.8170317312871,0.27619389748072565,6.119207226886949,15.84028483900452,0.9236622787428223,0.03651667701943866,0.5175802552376014,1.1561071172876451,1.0274226792892929,0.16150642884705488,6.959802029263104,11.480853478040649,42.11473500618812,3.1640779299545856,6.098482583488501,1.6891781191409236,9.601943145217902,0.3802676170379673,0.12825228074136247,8.779374282733476,2.299888034545459,19.970495549929087,23.864977998283795,0.24177518741146595,0.005987858731552955,49.690123445383826,0.40273689067526497,51.94132492478904,0.007653209383230014,53.2690304619387,376.12805184473973,37.64951909708597,0.0002371829070672098,0.015442601105552569,0.009974320455424953,1.2486253160026952,0.7771255726198549,0.005742619577952097,149.2417759386146,11.679161481071132,25.402335209996085,4.466961397741628,20.348409428346805,0.515112196983362,23.364963651260318
SUV,6.768021299436028,0.09193519304513577,0.01666916020329494,0.01583197872184843,5.192473568630957,0.04171358250021751,0.0005197839725325983,5.8044447594188915,4.716890510013069,0.36932034795606666,6.666920645773985,0.8325517440869922,0.037086376791525974,0.08911869961865919,160.9034820664844,4.036405344838058,33.50923881528293,0.607396368866652,1.4446465688324133,0.03967841827657467,0.01896220439861438,0.07678134035243664,0.15084637724833105,0.00666538854349204,0.2273522886737942,0.18312542754176278,0.6087846686065911,1.1918306344721088,47.32195526114199,0.2519499200383981,1.3512726132356407,2.6387832382176852,0.4598690541537607,0.1475689586873602,2.779297198576474,2.902303656469877,0.031661857659116145,3.7298233601878614,14.48079226945135,0.006824509316581385,8.542531025927046,0.06507229043930485,11.743789669137065,0.00444662209170289,0.9283778957559472,10.755904166329366,92.76016591514953,1.08548053956476e-05,0.00048100992999954684,1.1288307172848732e-05,0.9230489750531871,0.03666055813621843,5.411515325453154e-06,3.656518428380774,0.17027943171421447,0.31610292787538175,0.2429417111330053,0.3661644140447411,0.11612720854758157,8.265718835538335
LPO,0.012356126136164563,5.200772041945862,0.044116656000610474,0.08333660685526385,0.149304420179462,10.920722044096983,0.0804894406945195,0.09856177018813052,0.10886401246624267,0.00022157491621419727,0.027276954623522007,0.2105528019720847,0.22433128122424992,0.3223664305263338,0.000897474348636973,1.300291562341251,0.0017439375911369461,77.47797712135362,10.805821592128378,22.60648372449076,0.0672367085501082,24.602502995547194,3.9728841965549,0.9626064014794776,0.014189147582615599,0.15217841434299134,92.04490931171286,0.685210397293459,0.016196707972216503,138.21925772515755,0.17173154399799642,0.6340277270912811,0.2900674756684097,0.011590968096929177,59.44381241629427,0.13128413345983608,0.029024685133769726,1.2761002425066272,0.0003920429388990155,0.1901876431338356,4.937064352957582,12.60092702829934,0.9267712048090859,0.5575547747550526,0.694769697837166,25.951899298914924,1.3573282888920397,0.003158352938798445,0.28679806883194264,7.769899013968178e-05,2.7516777998939648,0.09327156029466299,0.0005227788656601308,1.228229822648139,1.2986598991838527,0.35504392058671297,1.393822934865663,0.3261199664324756,15.619850009472517,4.404286519830231
RT,1.2261851120647362,0.04601890684751114,0.2535394855974039,0.040723013720580625,0.06131736564926771,0.28142497465683114,4.157581064315771,1.4420286198806724,2.5101405939299046,0.0030668947117899834,0.02155423355943626,0.011566486613649367,15.73441399032072,2.4000266654939866,0.0034295371890659563,2.9054940333095836,0.020236670372907536,2.781932789837919,544.5837981331833,0.18163163216537384,1.33601623839786,0.2463060295130674,0.6847222187014074,2.8302657977083463,0.0013434368129085377,0.2189132145264787,19.115117421864817,5.5835591274444605,1.1816519678800226,1.707140266467161,4.457288546818538,0.5034557846617624,3.3232804643151383,0.016933668205606732,5.524170617197245,0.05423377339531239,0.20800630111853394,499.1606749943933,0.00021095777084372344,1.3729589301341654,197.28269685535818,0.15019807593395532,218.007308985414,7.092465323084284,522.6839604408295,40.34367162412275,2.0083691330604267,0.3527909972116161,2.3386066837131074,2.4567030609274174,18.96306558215951,13.550294703568358,4.180597591299431,292.72435630888094,103.86709866826675,2.3320644480787123,33.815546908612674,1.2576358981329727,0.5033018431005278,30.852346955717437
AVP,0.0023385193209032183,0.7451442215089152,0.0027452545130972213,0.00939340633142814,0.016547488475839086,2.6220389379573765,0.011352404275397993,0.0330551678536918,0.031876998608412824,1.1529459749919022e-05,0.004217395841586959,0.036576511276785316,0.014339113478603626,0.02622536405476125,6.45478528011515e-05,0.10007263946968067,0.00010429071964551281,11.1614200409633,1.1158850666262665,4.487361487391387,0.006166745532823182,9.21156108836589,0.4006049875719858,0.0784149883338799,0.00155528120590226,0.008562605142253888,15.615450048935086,0.07667587891244103,0.0015795991887600014,26.258981735240564,0.030788996258659683,0.09427827185248593,0.029075959215465328,0.001958436640389635,8.070577781399077,0.017474420018505597,0.0023089408530027884,0.0422877643439999,5.456130523732505e-05,0.02063074492310614,0.5153919077322245,2.3194164626931375,0.0660068901023311,0.06030906098727774,0.008835158822218863,3.262633493160749,0.2038511279819823,0.0003103386354722052,0.02640845486043001,2.8156248670855777e-06,0.2595296331514924,0.013162401116320402,3.991772045700122e-05,0.006589973399473985,0.09642606099914981,0.025858206860215425,0.09778265091730305,0.02035415387895431,3.042816651450794,0.7065101983155347
VISpl2/3,0.01906472355842522,0.0026742320094766104,4.525578656268927,0.23325912656197537,3.857435596654199e-05,3.0055239465367514e-05,40.734540528087535,0.17561625097928193,0.7183818844444971,5.636603799553631e-25,0.005519820133421246,0.0003830452753682163,38.63535890323965,23.510375372778057,5.1277789615530056e-05,11.855485877355738,1.3856257874522565e-05,0.003618412545061519,13.288637274856482,9.657387361565815e-05,33.768815342758415,0.11870802225544176,0.003340052039138443,0.19242103268008762,5.14566486707191e-09,1.6453991118360862,0.04492927719080887,0.044067791575328176,0.010559738535661778,0.0019716997288143183,2.900722061888007,5.5947186448521856e-05,7.0456195829045845,3.192971122677159e-09,1.3559352032966447,6.820671318886085e-06,10.1475998785356,0.19396749617737039,0.0003349364146555353,3.021299230742435,0.0792845392926061,0.09112231534956126,1.3816693233815152,4.0984758183113295,1.748833890780943,1.3850403067584764,0.22472500573089743,14.269880933056474,49.145091896860585,11.421269118633695,50.43833601327947,22.06433346870712,47.078346993001865,0.6046870383487081,0.8988776584723045,1.6220798689663576,0.05582992450637302,0.8250015207425052,7.805652396425263e-09,14.830799116005743
AVPV,0.006563180349640964,1.2851021811061607,0.005051837038236099,0.017189625613005577,0.025318454842896902,7.576662380048537,0.016913780773880154,0.1269552517730289,0.11693784387332763,1.979896882110599e-05,0.007150197473273058,0.06629172189260794,0.02709736039893856,0.05172254667052985,0.00010338021019038775,0.16559760629611978,0.00017146274209772164,19.729023058551963,1.6642337337558541,11.006324708537996,0.007705268800045723,36.15265840035048,0.5371613698895915,0.13096702444249658,0.0021022780822625804,0.016994849500009627,33.80511669708024,0.1287296085100585,0.0026599734075914844,62.25532515240313,0.09947549691281468,0.15648412736207826,0.050060002663256255,0.0032322918611589002,14.374805516313751,0.028748769864748468,0.00496641265283929,0.06279816487943858,8.656525447481485e-05,0.031363888687036906,0.7919608273158956,5.397172063756539,0.10971073728072811,0.08841127442181705,0.01466703312593304,5.542542303574796,0.3408862184653573,0.0003631504336086166,0.028734232981440646,4.519471334523798e-06,0.4426264976594498,0.01987718972448507,4.307513541040697e-05,0.010762131262435326,0.1509319034608232,0.044236593577997974,0.1636552567696187,0.03397966410548752,7.129247746275015,1.7760373172741915
MA,0.05427838998178046,0.9196590780185739,1.0807827556661219e-06,0.0005999007210843526,0.02211896283693451,0.03775394932307691,0.0028000639994103633,0.05896621361201517,0.06654558790677947,0.0010904861433234322,0.07739971822171346,0.0039644308357686345,0.006399978692860012,0.015571867701753145,9.709828745088609e-05,0.1029481160550112,1.0301901398531524e-05,15.13109337954929,10.189598281679885,0.09802666635158369,0.021263020958578467,0.11593916858774145,57.28813770514178,11.191825108296708,0.008665635513370802,0.0003337189113701863,14.189735564813535,0.13952027318803326,0.03652072576450528,0.9003803914192073,0.23441189012512334,0.3763547577830121,0.3569819559729803,0.0004684586441559426,33.34986553802171,0.17943281590679694,0.00728508364702607,0.33347988254586935,0.003111675778267886,0.10377147507690541,3.833449199292428,0.11492917436825614,0.3082460885043635,0.08977968119768194,0.018349680759425127,6.92109693107299,2.177197540596524,0.0009007123295114442,0.008079339343561406,0.0011156362815771465,12.96581240566519,0.0016927737764563275,3.2831240889402033e-06,0.06270021026329363,7.656467531938135,0.033298554146846314,2.353516504555687,0.010936654958675891,0.3344454688955787,2.1118795416194485
BLAp,0.013508819360972958,0.2420898015292448,0.002174563109223113,0.036657575648576815,0.002605015722434795,23.339689445564233,2.1286391982764603,0.1800646161745449,0.2541930261739997,0.00047737098330735277,0.004389450863470358,0.0020038320469936747,0.004664478195717501,0.5797628035690123,0.00011257884026913581,0.08359527597915101,1.6949196454067603e-05,31.11718852891659,6.292834056252411,1.7893387723102434,1.7530407576582534,5.47635854203196,27.824191972381946,169.83005406275385,8.051350344036009e-05,0.006170235704514879,470.44353681262464,0.12883949310553316,0.009579594764344668,82.41851715374263,11.637473991218762,0.06047431582219029,30.991907518988228,0.0008790741733538463,31.7813272705553,0.03439364580659016,0.015898529363552866,0.00612392308289382,0.0,24.58466863480823,0.27700984971968484,1.383743560382949,0.020390864541008896,23.530583039608555,0.03634839346826978,4.874668245126099,0.28609312167685796,0.18435150329204447,1.5665533045103626,0.16295188619706027,242.91112509394358,0.4034389334378597,0.42621482554016765,0.052397747482392724,40.89105941714765,0.06811429453679486,3.179313568806441,0.04236869056409047,10.368667928599397,28.11332079508026
